"CustomerID","Recency","Frequency","Monetary","putlerSegment","kmeansSegment"
"12444",-0.700369689094521,0.000656084434946162,0.264416247829516,"LoyalCustomers","2"
"12445",-0.69046114383218,-0.439627039447355,-0.220456426488431,"Promising","2"
"12446",-0.343662059650238,-0.439627039447355,-0.108565989418274,"AboutToSleep","2"
"12447",1.49932735914523,-0.439627039447355,-0.177620599367769,"Lost","5"
"12448",-0.472473148060674,-0.439627039447355,-0.18560974908408,"AboutToSleep","2"
"12449",-0.69046114383218,-0.109414696535629,0.205239198060773,"LoyalCustomers","2"
"12450",0.637283921321541,-0.32955625847678,-0.205881430155585,"Lost","6"
"12451",-0.809363686980275,0.110726865405521,0.846068446269946,"LoyalCustomers","2"
"12452",-0.749912415406227,-0.439627039447355,-0.187651797043064,"Promising","2"
"12453",0.419295925550035,-0.439627039447355,-0.144280053307573,"Hibernating","6"
"12454",-0.383296240699603,-0.32955625847678,-0.229819845447281,"AboutToSleep","2"
"12455",-0.185125335452779,0.000656084434946162,0.0532433261942592,"AtRisk","2"
"12456",-0.472473148060674,-0.109414696535629,0.0791354781291779,"LoyalCustomers","2"
"12457",-0.333753514387897,0.661080770258398,-0.0365293603817557,"LoyalCustomers","2"
"12458",-0.204942425977461,-0.32955625847678,-0.134564598829728,"Hibernating","2"
"12461",0.617466830796859,-0.439627039447355,-0.153983410344904,"Hibernating","6"
"12462",-0.888632049079004,-0.109414696535629,-0.124328954409723,"PotentialLoyalist","2"
"12463",-0.452656057535991,0.110726865405521,-0.0888084495686693,"LoyalCustomers","2"
"12464",-0.809363686980275,0.330868427346672,-0.114041290995504,"LoyalCustomers","2"
"12465",-0.839089322767298,-0.219485477506205,-0.148296403558656,"PotentialLoyalist","2"
"12468",0.508472832911105,-0.219485477506205,-0.150939694311252,"AtRisk","6"
"12471",-0.888632049079004,4.40348732325796,1.74919077049992,"Champions","3"
"12472",-0.611192781733451,0.881222332199549,0.462816691768709,"LoyalCustomers","1"
"12473",-0.383296240699603,-0.109414696535629,0.0793629100108657,"LoyalCustomers","2"
"12474",-0.740003870143886,2.75242560869933,0.554877004346169,"LoyalCustomers","1"
"12475",-0.383296240699603,-0.439627039447355,-0.148841998125897,"AboutToSleep","2"
"12476",-0.898540594341346,1.65171779899358,0.451094271909373,"Champions","1"
"12477",-0.69046114383218,0.440939208317247,1.35700263669003,"LoyalCustomers","1"
"12478",-0.878723503816663,-0.439627039447355,-0.163769029977738,"PotentialLoyalist","2"
"12479",-0.878723503816663,-0.219485477506205,-0.178611379745972,"PotentialLoyalist","2"
"12480",-0.631009872258133,-0.109414696535629,0.119267527294668,"LoyalCustomers","2"
"12481",-0.69046114383218,0.661080770258398,0.376849859978811,"LoyalCustomers","1"
"12483",-0.740003870143886,0.661080770258398,-0.00321905792284868,"LoyalCustomers","1"
"12484",-0.561650055421745,0.110726865405521,0.242859818575285,"LoyalCustomers","2"
"12488",-0.819272232242616,-0.219485477506205,-0.0792478423294195,"PotentialLoyalist","2"
"12489",2.42082206854296,-0.439627039447355,-0.193656966514864,"Lost","5"
"12490",-0.858906413291981,0.551009989287823,0.35810729538844,"Champions","1"
"12491",-0.531924419634721,-0.439627039447355,-0.178478307900304,"AboutToSleep","2"
"12492",-0.284210788076191,-0.32955625847678,-0.202333250852445,"AboutToSleep","2"
"12493",0.726460828682612,-0.219485477506205,-0.185931541001787,"Hibernating","6"
"12494",-0.819272232242616,0.881222332199549,-0.10940797127814,"LoyalCustomers","1"
"12497",-0.105856973354049,-0.439627039447355,-0.114519139895858,"Hibernating","2"
"12498",-0.700369689094521,-0.219485477506205,-0.187515095965241,"PotentialLoyalist","2"
"12500",-0.680552598569839,0.881222332199549,0.257255772788504,"LoyalCustomers","1"
"12501",2.21274261803379,-0.32955625847678,0.00555763517100896,"AtRisk","5"
"12502",0.0328626603187277,0.000656084434946162,0.132603745718747,"AtRisk","2"
"12504",-0.730095324881545,-0.109414696535629,-0.222561381138095,"PotentialLoyalist","2"
"12506",1.39033336125947,-0.439627039447355,-0.220928226668528,"Lost","5"
"12507",0.419295925550035,-0.109414696535629,-0.10811233539895,"AtRisk","6"
"12508",-0.650826962782815,-0.32955625847678,-0.181639369106955,"PotentialLoyalist","2"
"12509",1.90557771490122,-0.439627039447355,-0.210645402230514,"Lost","5"
"12510",0.498564287648764,-0.32955625847678,-0.131277724241718,"Hibernating","6"
"12512",-0.254485152289167,-0.32955625847678,-0.213121748303998,"AboutToSleep","2"
"12513",-0.0761313375670256,-0.32955625847678,-0.165365892125759,"Hibernating","2"
"12514",1.73713244544141,-0.439627039447355,-0.106706612811071,"Lost","5"
"12515",2.58926733800276,-0.439627039447355,-0.196104278731111,"Lost","5"
"12516",-0.145491154403414,-0.32955625847678,-0.0863369424713914,"AtRisk","2"
"12517",-0.631009872258133,0.000656084434946162,0.0465933631429931,"LoyalCustomers","2"
"12518",-0.908449139603687,0.000656084434946162,-0.00711927274498474,"LoyalCustomers","2"
"12519",-0.284210788076191,-0.439627039447355,-0.195119547073165,"AboutToSleep","2"
"12520",-0.125674063878732,0.110726865405521,0.047757136920566,"AtRisk","2"
"12521",0.498564287648764,-0.439627039447355,-0.163806532043336,"Hibernating","6"
"12522",-0.52201587437238,-0.32955625847678,-0.210860736671687,"AboutToSleep","2"
"12523",-0.898540594341346,0.881222332199549,-0.0295382495079579,"LoyalCustomers","1"
"12524",-0.819272232242616,0.330868427346672,0.247511284453422,"Champions","2"
"12526",-0.908449139603687,-0.219485477506205,-0.087957999500443,"PotentialLoyalist","2"
"12527",-0.105856973354049,-0.219485477506205,-0.189812399919098,"Hibernating","2"
"12528",-0.819272232242616,0.330868427346672,-0.0321137945936674,"LoyalCustomers","2"
"12530",-0.323844969125556,0.000656084434946162,-0.0530000256433507,"LoyalCustomers","2"
"12531",-0.76972950593091,-0.439627039447355,-0.21467143043401,"Promising","2"
"12532",-0.611192781733451,-0.439627039447355,-0.191854447878083,"Promising","2"
"12534",0.37966174450067,-0.439627039447355,-0.111122178599159,"Hibernating","6"
"12535",-0.00677152073063716,-0.32955625847678,-0.143159830315856,"Hibernating","2"
"12536",-0.839089322767298,-0.32955625847678,0.272376363688591,"PotentialLoyalist","2"
"12538",-0.621101326995792,-0.439627039447355,-0.185791210691809,"Promising","2"
"12539",-0.69046114383218,-0.109414696535629,0.443807983487002,"LoyalCustomers","2"
"12540",-0.720186779619204,1.541647018023,1.16005993433293,"LoyalCustomers","1"
"12541",-0.621101326995792,-0.219485477506205,-0.128058595320594,"PotentialLoyalist","2"
"12544",-0.621101326995792,-0.32955625847678,-0.193563816222896,"PotentialLoyalist","2"
"12545",-0.165308244928096,-0.32955625847678,-0.129121960341889,"Hibernating","2"
"12546",-0.452656057535991,-0.219485477506205,-0.108663978686448,"NeedingAttention","2"
"12547",1.04353427707753,-0.32955625847678,-0.21145593074504,"Lost","6"
"12548",0.736369373944953,-0.439627039447355,-0.221690365420993,"Lost","6"
"12550",-0.125674063878732,-0.439627039447355,-0.130036526844847,"Hibernating","2"
"12551",2.62890151905212,-0.439627039447355,-0.20949614538156,"Lost","5"
"12552",-0.52201587437238,-0.439627039447355,-0.191371760001522,"AboutToSleep","2"
"12553",-0.829180777504957,0.991293113170124,0.161925522039756,"Champions","1"
"12556",-0.413021876486627,-0.32955625847678,-0.156786387312301,"AboutToSleep","2"
"12557",-0.749912415406227,0.000656084434946162,1.22077940776737,"LoyalCustomers","2"
"12558",-0.898540594341346,-0.32955625847678,-0.229819845447281,"RecentCustomers","2"
"12559",2.16319989172209,-0.219485477506205,-0.169307238245647,"AtRisk","5"
"12560",-0.858906413291981,-0.219485477506205,-0.00173591171567164,"PotentialLoyalist","2"
"12561",2.08393152962336,-0.439627039447355,-0.200925108776462,"Lost","5"
"12562",-0.829180777504957,0.220797646376097,0.179768037055787,"Champions","2"
"12564",1.67768117386737,-0.439627039447355,-0.181079257611096,"Lost","5"
"12565",1.87585207911419,-0.32955625847678,-0.213951632723349,"Lost","5"
"12566",-0.19503388071512,-0.32955625847678,-0.194410637058968,"Hibernating","2"
"12567",-0.69046114383218,0.661080770258398,0.777042870177689,"LoyalCustomers","1"
"12569",-0.888632049079004,3.08263795161106,0.148707858532728,"Champions","1"
"12571",-0.52201587437238,-0.32955625847678,-0.166960334785677,"AboutToSleep","2"
"12572",-0.829180777504957,-0.219485477506205,-0.12133967685839,"PotentialLoyalist","2"
"12573",1.34079063494777,-0.439627039447355,-0.210398614444002,"Lost","5"
"12574",2.21274261803379,-0.439627039447355,-0.207748065227097,"Lost","5"
"12576",-0.561650055421745,0.110726865405521,-0.0717087174002781,"LoyalCustomers","2"
"12577",-0.561650055421745,-0.109414696535629,-0.158269533519478,"NeedingAttention","2"
"12578",-0.700369689094521,-0.109414696535629,0.055844275905051,"LoyalCustomers","2"
"12579",-0.185125335452779,-0.32955625847678,-0.18448831634831,"Hibernating","2"
"12580",1.52905299493225,-0.439627039447355,-0.183885863810648,"Lost","5"
"12581",-0.52201587437238,-0.439627039447355,-0.208079535097217,"AboutToSleep","2"
"12582",1.44978463283352,-0.32955625847678,-0.187314278452687,"Lost","5"
"12583",-0.888632049079004,1.32150545608185,0.572160617610393,"Champions","1"
"12584",-0.878723503816663,1.43157623705243,-0.0108622208404218,"LoyalCustomers","1"
"12585",1.41015045178416,-0.109414696535629,-0.0160810566787266,"AtRisk","5"
"12586",-0.740003870143886,-0.32955625847678,-0.208051710984032,"Promising","2"
"12587",-0.839089322767298,-0.439627039447355,-0.217238507311358,"RecentCustomers","2"
"12588",-0.52201587437238,-0.439627039447355,-0.208661421986003,"AboutToSleep","2"
"12589",-0.631009872258133,-0.32955625847678,-0.160298274293896,"PotentialLoyalist","2"
"12590",0.974174460241142,-0.32955625847678,0.899885120146356,"AtRisk","6"
"12591",2.23255970855848,-0.439627039447355,-0.185198436106559,"Lost","5"
"12592",0.00313702453170404,-0.32955625847678,-0.181236524337795,"Hibernating","2"
"12593",0.161673748729163,-0.219485477506205,-0.18359552523828,"Hibernating","6"
"12594",-0.541832964897062,0.440939208317247,0.158292660653008,"LoyalCustomers","2"
"12596",-0.403113331224285,-0.32955625847678,-0.175348700038993,"AboutToSleep","2"
"12597",-0.720186779619204,0.000656084434946162,0.141224381829957,"LoyalCustomers","2"
"12598",-0.819272232242616,0.330868427346672,0.107297109904769,"Champions","2"
"12599",-0.621101326995792,0.220797646376097,-0.122324408516337,"LoyalCustomers","2"
"12600",-0.631009872258133,0.551009989287823,0.0497568438377468,"LoyalCustomers","2"
"12601",0.964265914978801,0.110726865405521,-0.171805359712059,"AtRisk","6"
"12602",-0.333753514387897,-0.439627039447355,-0.211296244530238,"AboutToSleep","2"
"12603",-0.700369689094521,-0.439627039447355,-0.155638340207398,"PotentialLoyalist","2"
"12604",-0.125674063878732,-0.32955625847678,-0.201248110438221,"Hibernating","2"
"12605",2.70816988115085,-0.439627039447355,-0.230727153485929,"Lost","5"
"12607",-0.333753514387897,-0.32955625847678,-0.229819845447281,"AboutToSleep","2"
"12609",-0.135582609141073,-0.219485477506205,-0.113097690635309,"AtRisk","2"
"12610",-0.69046114383218,0.110726865405521,-0.0234387200001384,"LoyalCustomers","2"
"12611",-0.393204785961944,-0.439627039447355,-0.0854586682899799,"AboutToSleep","2"
"12612",-0.343662059650238,-0.32955625847678,-0.156317006620307,"AboutToSleep","2"
"12613",-0.601284236471109,0.000656084434946162,0.129108795153873,"LoyalCustomers","2"
"12614",1.83621789806483,-0.439627039447355,-0.191640323180962,"Lost","5"
"12615",-0.888632049079004,-0.109414696535629,0.0234025696751432,"LoyalCustomers","2"
"12616",-0.0662227923046844,0.000656084434946162,-0.159019574831427,"AtRisk","2"
"12617",-0.621101326995792,-0.439627039447355,-0.186809815183198,"Promising","2"
"12618",-0.700369689094521,-0.439627039447355,-0.213208849875709,"Promising","2"
"12619",-0.749912415406227,0.661080770258398,0.122071714006117,"LoyalCustomers","1"
"12620",-0.76972950593091,-0.219485477506205,-0.0721405960266747,"PotentialLoyalist","2"
"12621",-0.898540594341346,1.9819301419053,1.26228693591946,"Champions","1"
"12622",1.39033336125947,-0.439627039447355,-0.210209894371963,"Lost","5"
"12623",1.82630935280249,-0.439627039447355,-0.197265633020581,"Lost","5"
"12624",0.141856658204481,-0.32955625847678,-0.160969682242495,"Hibernating","6"
"12625",1.18225391075031,-0.219485477506205,0.0559604113339979,"AtRisk","6"
"12626",-0.680552598569839,0.881222332199549,0.46243804188058,"LoyalCustomers","1"
"12627",-0.809363686980275,0.110726865405521,0.264061792822418,"LoyalCustomers","2"
"12628",-0.868814958554322,-0.109414696535629,-0.143249351375669,"PotentialLoyalist","2"
"12630",-0.819272232242616,-0.32955625847678,-0.10510975066305,"PotentialLoyalist","2"
"12631",-0.343662059650238,-0.439627039447355,-0.171691643771215,"AboutToSleep","2"
"12633",-0.333753514387897,0.000656084434946162,0.000833584649780278,"LoyalCustomers","2"
"12635",-0.0265886112553196,-0.32955625847678,-0.0472476926783206,"AtRisk","2"
"12637",-0.244576607026826,0.440939208317247,0.472950717688384,"LoyalCustomers","2"
"12638",-0.581467145946427,-0.439627039447355,-0.16791845207449,"AboutToSleep","2"
"12639",1.44978463283352,-0.439627039447355,-0.18553111572073,"Lost","5"
"12640",-0.680552598569839,-0.219485477506205,-0.109501121570108,"PotentialLoyalist","2"
"12641",0.231033565565552,-0.439627039447355,-0.212169679735443,"Lost","6"
"12642",-0.660735508045157,-0.219485477506205,-0.120306555438383,"PotentialLoyalist","2"
"12643",0.359844653975987,0.110726865405521,0.138140744242604,"AtRisk","6"
"12644",0.369753199238329,-0.439627039447355,-0.172004967480562,"Hibernating","6"
"12645",-0.581467145946427,0.000656084434946162,-0.0348841084716735,"LoyalCustomers","2"
"12646",-0.868814958554322,-0.32955625847678,-0.0668709509382055,"PotentialLoyalist","2"
"12647",-0.69046114383218,0.881222332199549,0.144465286144008,"LoyalCustomers","1"
"12648",0.617466830796859,-0.439627039447355,-0.193521475181092,"Lost","6"
"12649",0.151765203466822,-0.109414696535629,-0.163319005190569,"AtRisk","6"
"12650",-0.878723503816663,-0.439627039447355,-0.200490810661963,"RecentCustomers","2"
"12651",2.40100497801828,-0.439627039447355,-0.216028763259827,"Lost","5"
"12652",2.28210243487018,-0.32955625847678,-0.134427897751905,"Lost","5"
"12653",0.558015559222811,-0.32955625847678,0.0375154437803042,"AtRisk","6"
"12654",-0.809363686980275,0.000656084434946162,-0.165705830204239,"PotentialLoyalist","2"
"12656",-0.740003870143886,0.330868427346672,0.199726394417946,"LoyalCustomers","2"
"12657",-0.799455141717934,0.000656084434946162,-0.107870386588644,"LoyalCustomers","2"
"12658",-0.730095324881545,-0.439627039447355,-0.153357972670262,"PotentialLoyalist","2"
"12659",-0.621101326995792,-0.439627039447355,-0.2209064512756,"Promising","2"
"12660",-0.799455141717934,-0.439627039447355,-0.202346558037011,"RecentCustomers","2"
"12662",-0.908449139603687,0.771151551228973,0.194930968997677,"Champions","1"
"12664",-0.829180777504957,0.440939208317247,0.30148522505653,"Champions","2"
"12665",2.30191952539486,-0.32955625847678,-0.224527215221833,"Lost","5"
"12666",2.64871860957681,-0.439627039447355,-0.257334264155303,"Lost","5"
"12667",-0.333753514387897,-0.439627039447355,-0.174155892404184,"AboutToSleep","2"
"12668",-0.839089322767298,0.110726865405521,0.146795253187257,"LoyalCustomers","2"
"12669",0.577832649747494,-0.32955625847678,-0.0571010579780409,"AtRisk","6"
"12670",-0.809363686980275,0.110726865405521,0.100942324402076,"LoyalCustomers","2"
"12672",2.35146225170657,-0.439627039447355,-0.202491727323195,"Lost","5"
"12673",-0.858906413291981,-0.32955625847678,-0.16031763019872,"PotentialLoyalist","2"
"12674",-0.799455141717934,0.220797646376097,-0.0128752349421694,"LoyalCustomers","2"
"12676",-0.670644053307498,0.110726865405521,-0.0977895894072357,"LoyalCustomers","2"
"12678",-0.492290238585356,0.551009989287823,1.74100564224726,"LoyalCustomers","1"
"12679",-0.393204785961944,0.440939208317247,-0.121345725578648,"LoyalCustomers","2"
"12680",-0.908449139603687,-0.109414696535629,-0.134152076108155,"PotentialLoyalist","2"
"12681",-0.76972950593091,2.31214248481703,1.25932548248131,"LoyalCustomers","1"
"12682",-0.878723503816663,2.8624963896699,1.10431250895028,"Champions","1"
"12683",-0.868814958554322,1.541647018023,0.660199740960564,"Champions","1"
"12684",-0.839089322767298,0.110726865405521,0.0210363103103485,"LoyalCustomers","2"
"12685",-0.631009872258133,0.110726865405521,0.0816989257743722,"LoyalCustomers","2"
"12686",2.7676211527249,-0.439627039447355,-0.221213726264689,"Lost","5"
"12688",0.211216475040869,-0.439627039447355,0.359786420131965,"AtRisk","6"
"12689",-0.660735508045157,-0.32955625847678,-0.0919562035907531,"PotentialLoyalist","2"
"12690",1.12280263917626,-0.439627039447355,-0.18929220997694,"Lost","6"
"12691",-0.631009872258133,0.000656084434946162,-0.117579792346232,"LoyalCustomers","2"
"12693",0.280576291877258,0.110726865405521,-0.146715268083305,"AtRisk","6"
"12694",-0.214850971239802,-0.32955625847678,-0.137677270274317,"AboutToSleep","2"
"12695",-0.839089322767298,-0.109414696535629,-0.15940064420766,"PotentialLoyalist","2"
"12697",-0.700369689094521,0.000656084434946162,-0.140417340551035,"PotentialLoyalist","2"
"12700",-0.839089322767298,-0.109414696535629,0.317709102531613,"LoyalCustomers","2"
"12701",-0.125674063878732,-0.32955625847678,-0.142027509883623,"Hibernating","2"
"12702",-0.720186779619204,-0.439627039447355,-0.205503990011507,"Promising","2"
"12703",-0.27430224281385,-0.32955625847678,-0.19876571564448,"AboutToSleep","2"
"12704",-0.839089322767298,0.330868427346672,-0.0192227619805527,"LoyalCustomers","2"
"12705",-0.759820960668569,0.881222332199549,0.535735224218793,"LoyalCustomers","1"
"12707",1.9749375317376,-0.439627039447355,-0.156821469889796,"Lost","5"
"12708",-0.621101326995792,1.21143467511127,0.0540248208515483,"LoyalCustomers","1"
"12709",-0.878723503816663,2.31214248481703,0.857709813277829,"Champions","1"
"12710",0.0427712055810689,-0.109414696535629,-0.108292587262628,"AtRisk","2"
"12712",-0.69046114383218,1.32150545608185,0.22887033836338,"LoyalCustomers","1"
"12713",-0.908449139603687,-0.439627039447355,-0.133699631832883,"PotentialLoyalist","2"
"12714",-0.819272232242616,0.000656084434946162,0.289748288268576,"LoyalCustomers","2"
"12715",0.141856658204481,-0.439627039447355,-0.196689794852052,"Lost","6"
"12716",-0.878723503816663,-0.32955625847678,-0.113262215826318,"PotentialLoyalist","2"
"12717",0.587741195009835,-0.32955625847678,-0.129292534253155,"Hibernating","6"
"12718",-0.204942425977461,-0.439627039447355,-0.205352772005066,"Lost","2"
"12719",-0.858906413291981,-0.219485477506205,-0.164965466844702,"PotentialLoyalist","2"
"12720",-0.888632049079004,2.53228404675818,0.38294938948663,"Champions","1"
"12721",-0.601284236471109,0.220797646376097,0.0555563568207866,"LoyalCustomers","2"
"12722",-0.0662227923046844,0.110726865405521,-0.122596600927931,"AtRisk","2"
"12723",-0.878723503816663,0.000656084434946162,-0.144282472795676,"PotentialLoyalist","2"
"12724",-0.858906413291981,-0.109414696535629,-0.118110869984854,"LoyalCustomers","2"
"12725",2.7676211527249,-0.439627039447355,-0.184841561611357,"Lost","5"
"12726",-0.631009872258133,0.220797646376097,0.0618615428173663,"LoyalCustomers","2"
"12727",-0.809363686980275,0.330868427346672,0.184602174285705,"Champions","2"
"12728",-0.204942425977461,-0.109414696535629,-0.141710556942121,"AtRisk","2"
"12729",0.211216475040869,-0.439627039447355,-0.179372308754386,"Lost","6"
"12731",-0.680552598569839,0.991293113170124,2.02761215421574,"LoyalCustomers","1"
"12732",0.865180462355389,-0.439627039447355,-0.203415971778565,"Lost","6"
"12733",1.41015045178416,-0.439627039447355,-0.183371722588747,"Lost","5"
"12734",2.57935879274042,-0.439627039447355,-0.216464271118379,"Lost","5"
"12735",2.21274261803379,-0.32955625847678,-0.146399524885856,"Lost","5"
"12736",2.38118788749359,-0.439627039447355,-0.212399531105234,"Lost","5"
"12738",2.77752969798724,-0.439627039447355,-0.213204010899502,"Lost","5"
"12739",0.0724968413680925,-0.439627039447355,-0.111804474244223,"Hibernating","6"
"12740",-0.284210788076191,-0.439627039447355,-0.178091189803814,"AboutToSleep","2"
"12743",0.419295925550035,-0.32955625847678,-0.163715801239471,"Hibernating","6"
"12744",-0.353570604912579,-0.109414696535629,0.873513909567031,"LoyalCustomers","2"
"12747",-0.888632049079004,0.661080770258398,0.277789968319192,"Champions","1"
"12748",-0.908449139603687,23.3356616501969,3.45826998648496,"Champions","7"
"12749",-0.878723503816663,0.330868427346672,0.232084628308298,"Champions","2"
"12750",0.359844653975987,-0.439627039447355,-0.196445426553643,"Lost","6"
"12752",-0.105856973354049,-0.439627039447355,0.298448767487187,"AtRisk","2"
"12753",-0.878723503816663,0.661080770258398,2.31354725823561,"Champions","1"
"12754",1.4200589970465,-0.219485477506205,0.134402635123373,"AtRisk","5"
"12755",1.55877863071927,-0.219485477506205,0.0388340647964731,"AtRisk","5"
"12756",-0.0563142470423432,-0.439627039447355,-0.216261034117721,"Lost","2"
"12757",-0.759820960668569,0.551009989287823,0.276361260594334,"LoyalCustomers","1"
"12758",0.240942110827893,-0.32955625847678,0.107891094234071,"AtRisk","6"
